consumer_id,product_id,purchased_size,fit_outcome,transaction_date
c_702,a_521,M,fit,2022-01-03
c_702,a_120,L,too large,2022-01-18
c_703,a_916,S,not applicable,2021-10-19
c_703,a_689,8.0,fit,2021-12-15
c_703,a_243,M,too large,2022-01-22
c_703,a_932,S,too small,2022-02-15
c_703,a_57,S,too small,2022-04-12
c_704,a_964,M,fit,2021-12-06
c_704,a_157,M,not applicable,2021-12-17
c_704,a_319,L,too large,2021-12-18
c_704,a_972,M,too large,2022-03-05
c_705,a_20,11.5,fit,2021-08-25
c_705,a_589,XL,too large,2021-09-29
c_705,a_993,L,fit,2021-10-22
c_706,a_896,XL,too large,2021-05-05
c_706,a_953,11.5,too small,2021-06-01
c_706,a_591,L,too large,2021-07-14
c_706,a_507,L,too large,2021-10-07
c_706,a_106,L,too large,2021-10-12
c_706,a_442,XL,too large,2021-12-16
c_706,a_603,XL,too large,2022-03-14
c_707,a_477,L,too large,2021-11-07
c_707,a_890,L,too large,2022-01-23
c_707,a_354,L,too small,2022-03-13
c_707,a_619,L,too small,2022-04-21
c_708,a_365,S,not applicable,2021-11-13
c_709,a_938,6.5,not applicable,2021-06-18
c_709,a_583,XS,too large,2021-06-23
c_709,a_308,6.5,too large,2021-09-14
c_709,a_140,XS,too small,2021-11-12
c_710,a_142,M,too small,2021-11-17
c_710,a_748,M,too large,2022-01-30
c_710,a_635,L,too large,2022-02-13
c_710,a_214,M,too large,2022-04-08
c_711,a_741,S,too small,2021-08-14
c_711,a_942,7.5,too small,2021-10-12
c_711,a_86,S,too small,2021-12-03
c_711,a_665,S,too small,2022-01-29
c_711,a_723,S,too large,2022-04-08
c_712,a_227,S,too small,2021-09-17
c_712,a_700,S,too large,2021-10-31
c_712,a_347,8.5,fit,2021-12-11
c_712,a_608,8.0,not applicable,2022-02-27
c_713,a_108,M,too large,2021-03-17
c_713,a_509,M,too small,2021-05-31
c_713,a_48,M,too large,2021-07-22
c_713,a_615,L,too large,2021-08-26
c_714,a_138,2XL,too large,2021-05-30
c_714,a_739,2XL,too large,2021-08-17
c_714,a_323,2XL,not applicable,2021-09-28
c_714,a_97,2XL,too small,2021-10-23
c_714,a_362,2XL,too large,2021-11-08
c_715,a_215,M,too large,2021-10-18
c_715,a_652,10.0,too small,2022-01-15
c_715,a_288,L,fit,2022-04-01
c_715,a_640,L,too large,2022-06-01
c_715,a_386,10.0,too small,2022-07-22
c_715,a_496,L,too large,2022-09-28
c_715,a_425,9.5,too small,2022-12-07
c_716,a_110,10.5,too large,2021-06-05
c_716,a_247,M,too small,2021-06-24
c_716,a_993,M,fit,2021-07-02
c_716,a_586,L,too large,2021-07-22
c_716,a_252,M,too large,2021-08-12
c_716,a_545,S,too small,2021-09-25
c_716,a_181,S,not applicable,2021-11-17
c_717,a_874,L,not applicable,2022-01-28
c_717,a_471,11.5,too large,2022-02-16
c_717,a_904,L,too large,2022-05-09
c_717,a_233,L,too large,2022-06-10
c_717,a_184,XL,too large,2022-09-01
c_717,a_308,11.5,too large,2022-11-08
c_717,a_486,M,too small,2023-01-08
c_717,a_78,L,too small,2023-03-23
c_718,a_62,S,too large,2021-12-13
c_718,a_476,8.0,too small,2022-02-20
c_719,a_140,L,fit,2021-04-17
c_719,a_5,L,too small,2021-06-14
c_719,a_607,11.0,too small,2021-07-30
c_719,a_475,L,fit,2021-10-21
c_719,a_918,L,fit,2021-11-10
c_719,a_932,L,fit,2022-01-04
c_719,a_620,L,not applicable,2022-02-08
c_720,a_56,2XL,too large,2022-01-25
c_720,a_733,2XL,too large,2022-04-20
c_720,a_546,XL,too large,2022-04-23
c_720,a_43,L,too small,2022-06-03
c_721,a_654,M,too small,2021-06-25
c_721,a_541,XL,too large,2021-08-13
c_722,a_488,14.0,too small,2021-06-17
c_722,a_410,2XL,too small,2021-08-29
c_722,a_433,2XL,too small,2021-09-14
c_722,a_55,2XL,fit,2021-10-30
c_722,a_796,2XL,too large,2021-11-14
c_722,a_590,2XL,too small,2021-12-19
c_723,a_925,S,too large,2021-02-21
c_723,a_872,M,too small,2021-04-03
c_724,a_451,M,too small,2021-12-24
c_724,a_42,XL,too large,2022-02-25
c_724,a_676,L,too small,2022-03-25
c_724,a_802,L,too small,2022-04-06
c_724,a_633,M,too small,2022-05-29
c_724,a_281,L,too large,2022-06-15
c_725,a_707,M,too large,2021-11-28
c_725,a_146,L,not applicable,2022-01-30
c_725,a_435,9.5,too small,2022-04-20
c_725,a_23,9.0,too small,2022-06-24
c_726,a_981,L,fit,2021-06-12
c_726,a_367,L,too small,2021-08-23
c_726,a_226,M,too small,2021-10-21
c_726,a_154,XL,too small,2022-01-15
c_726,a_509,M,too small,2022-02-09
c_726,a_863,12.0,too small,2022-03-11
c_727,a_230,L,too small,2021-11-08
c_728,a_478,XS,too small,2021-07-20
c_728,a_650,XS,too small,2021-09-20
c_728,a_299,XS,fit,2021-12-02
c_728,a_9,XS,too large,2021-12-13
c_728,a_339,XS,too large,2022-01-24
c_728,a_888,XS,too small,2022-03-27
c_729,a_583,L,too large,2021-12-03
c_729,a_376,L,too large,2022-02-12
c_729,a_534,L,not applicable,2022-04-30
c_729,a_488,11.5,too small,2022-07-27
c_729,a_818,XL,too large,2022-09-17
c_729,a_361,XL,too large,2022-10-02
c_729,a_957,L,fit,2022-12-24
c_730,a_824,L,too large,2021-06-13
c_730,a_343,L,too small,2021-06-30
c_730,a_4,11.5,not applicable,2021-08-10
c_730,a_378,L,fit,2021-10-30
c_731,a_285,S,too large,2022-03-11
c_731,a_573,8.0,too small,2022-04-29
c_731,a_632,XS,too small,2022-05-24
c_731,a_671,S,too small,2022-08-13
c_731,a_390,M,too large,2022-10-16
c_731,a_692,8.0,not applicable,2022-10-24
c_731,a_810,S,not applicable,2022-11-26
c_732,a_770,8.5,too small,2021-09-05
c_732,a_881,M,fit,2021-11-06
c_732,a_97,M,too small,2022-01-18
c_733,a_477,M,too large,2021-08-22
c_733,a_925,M,too large,2021-11-05
c_733,a_462,S,too small,2022-01-18
c_733,a_62,M,too large,2022-04-12
c_733,a_626,M,too small,2022-06-14
c_734,a_298,S,too small,2021-10-23
c_734,a_60,S,fit,2022-01-13
c_734,a_242,7.5,too large,2022-04-09
c_734,a_36,S,too small,2022-05-19
c_735,a_45,2XL,too small,2021-03-19
c_735,a_495,XL,too small,2021-06-01
c_735,a_438,2XL,not applicable,2021-07-08
c_735,a_977,XL,too small,2021-09-22
c_735,a_633,2XL,too large,2021-12-18
c_736,a_628,S,too small,2021-04-04
c_737,a_717,L,not applicable,2021-10-25
c_737,a_114,M,too small,2022-01-09
c_737,a_770,11.5,too small,2022-03-29
c_738,a_811,2XL,not applicable,2021-10-08
c_738,a_712,2XL,too small,2021-10-14
c_738,a_456,2XL,too small,2021-11-26
c_738,a_168,14.5,fit,2022-01-24
c_739,a_545,L,too large,2022-03-18
c_740,a_77,L,too large,2021-11-27
c_740,a_381,S,too small,2022-01-04
c_740,a_127,M,too large,2022-02-14
c_741,a_109,2XL,too large,2021-06-23
c_741,a_199,14.0,too large,2021-07-29
c_741,a_99,2XL,too small,2021-08-03
c_741,a_75,XL,too small,2021-08-19
c_741,a_585,2XL,too large,2021-09-09
c_741,a_145,2XL,too small,2021-11-18
c_741,a_792,2XL,too small,2022-02-12
c_741,a_509,2XL,too small,2022-03-10
c_741,a_875,2XL,too small,2022-04-09
c_742,a_225,L,fit,2021-07-19
c_742,a_977,L,too large,2021-10-09
c_742,a_76,L,fit,2021-10-26
c_742,a_69,L,fit,2022-01-10
c_743,a_946,XL,too small,2021-04-12
c_743,a_190,XL,too large,2021-06-21
c_743,a_883,XL,too large,2021-08-22
c_743,a_383,XL,fit,2021-09-29
c_744,a_290,XL,not applicable,2021-08-05
c_744,a_863,14.0,not applicable,2021-09-04
c_744,a_85,XL,fit,2021-11-28
c_744,a_525,XL,fit,2021-12-24
c_745,a_220,9.5,too large,2022-01-28
c_745,a_688,S,too small,2022-02-15
c_745,a_665,M,not applicable,2022-04-02
c_745,a_23,10.0,too large,2022-06-25
c_746,a_936,XL,too large,2021-04-03
c_746,a_657,M,too small,2021-06-20
c_746,a_358,L,too large,2021-07-30
c_746,a_724,12.0,too large,2021-09-11
c_747,a_60,M,fit,2022-01-25
c_747,a_295,S,too small,2022-03-16
c_747,a_313,10.5,too large,2022-05-30
c_747,a_61,M,fit,2022-07-23
c_747,a_676,M,not applicable,2022-08-07
c_747,a_820,M,too large,2022-09-15
c_747,a_951,M,too small,2022-12-04
c_748,a_595,S,fit,2021-07-10
c_748,a_980,7.0,fit,2021-08-24
c_748,a_656,XS,too small,2021-09-03
c_748,a_818,M,fit,2021-10-29
c_748,a_605,XS,too small,2021-10-30
c_749,a_447,L,fit,2021-11-06
c_749,a_288,L,fit,2021-11-08
c_749,a_512,L,too large,2022-01-02
c_749,a_840,L,too small,2022-01-28
c_749,a_740,L,fit,2022-02-06
c_749,a_886,L,too large,2022-05-06
c_749,a_745,L,too large,2022-05-24
c_750,a_786,S,too small,2021-09-19
c_750,a_517,S,too large,2021-11-13
c_750,a_180,S,too small,2021-11-25
c_750,a_889,7.0,too small,2022-02-14
c_750,a_908,XS,too small,2022-02-28
c_750,a_861,S,fit,2022-03-13
c_750,a_571,S,too small,2022-04-06
c_750,a_257,S,too small,2022-05-05
c_750,a_556,S,too large,2022-06-28
c_750,a_185,S,not applicable,2022-07-15
c_751,a_378,XS,fit,2021-10-23
c_751,a_80,XS,too small,2021-10-24
c_751,a_680,XS,not applicable,2021-10-31
c_751,a_890,XS,not applicable,2021-11-09
c_751,a_958,XS,too small,2021-12-24
c_751,a_371,S,too large,2022-03-12
c_752,a_316,XL,fit,2021-05-21
c_752,a_638,XL,too large,2021-07-05
c_752,a_721,XL,fit,2021-09-07
c_752,a_88,XL,not applicable,2021-11-15
c_752,a_461,XL,fit,2021-12-24
c_752,a_192,XL,fit,2022-01-22
c_753,a_52,9.5,too small,2021-12-28
c_753,a_28,M,too large,2022-02-06
c_753,a_8,M,too small,2022-04-11
c_753,a_507,L,too large,2022-05-27
c_754,a_307,XL,too large,2022-01-30
c_755,a_88,S,too small,2022-02-24
c_755,a_566,S,too small,2022-04-05
c_755,a_272,S,fit,2022-05-11
c_755,a_597,XS,too small,2022-07-25
c_755,a_585,M,too large,2022-08-25
c_755,a_807,S,too large,2022-09-06
c_756,a_565,XS,too small,2021-07-22
c_756,a_514,6.0,too small,2021-09-28
c_756,a_757,XS,too small,2021-12-18
c_756,a_325,XS,too large,2022-02-13
c_757,a_947,M,fit,2021-10-26
c_757,a_417,M,too small,2021-11-23
c_757,a_125,10.0,fit,2021-12-23
c_758,a_75,M,too small,2022-02-28
c_758,a_96,L,fit,2022-04-03
c_758,a_853,L,fit,2022-04-21
c_758,a_134,L,fit,2022-05-03
c_758,a_247,L,too small,2022-05-31
c_758,a_689,12.0,fit,2022-06-26
c_758,a_824,L,not applicable,2022-09-15
c_759,a_49,2XS,too small,2021-02-21
c_759,a_222,XS,too small,2021-05-08
c_759,a_844,S,too large,2021-06-21
c_759,a_389,XS,fit,2021-07-07
c_759,a_548,XS,too small,2021-08-16
c_759,a_81,XS,too large,2021-10-20
c_759,a_549,S,too large,2021-11-28
c_760,a_110,10.5,too large,2022-01-10
c_760,a_282,M,too small,2022-01-22
c_760,a_750,M,too small,2022-03-25
c_760,a_60,S,too small,2022-06-20
c_760,a_396,L,too large,2022-06-29
c_760,a_642,M,too small,2022-08-21
c_760,a_150,M,not applicable,2022-10-19
c_761,a_442,L,too small,2021-07-03
c_761,a_470,XL,too large,2021-09-25
c_761,a_447,L,too small,2021-12-22
c_761,a_871,M,too large,2022-01-16
c_761,a_665,L,too small,2022-02-11
c_761,a_740,XL,too large,2022-02-12
c_761,a_574,11.5,too small,2022-05-10
c_761,a_434,L,too large,2022-06-03
c_762,a_450,XL,not applicable,2022-01-16
c_762,a_121,XL,too small,2022-04-11
c_762,a_430,XL,too small,2022-06-04
c_762,a_465,XL,not applicable,2022-07-09
c_762,a_830,13.0,too small,2022-08-26
c_763,a_674,L,too small,2021-10-22
c_763,a_353,12.0,too large,2021-11-30
c_763,a_737,XL,too large,2021-12-28
c_764,a_920,M,too small,2021-11-29
c_764,a_55,L,fit,2022-01-13
c_764,a_226,L,too large,2022-01-20
c_764,a_261,XL,too large,2022-03-24
c_764,a_747,L,too small,2022-03-28
c_764,a_362,L,too large,2022-05-12
c_764,a_961,M,too small,2022-05-22
c_764,a_276,L,not applicable,2022-07-11
c_764,a_402,12.0,fit,2022-07-21
c_764,a_907,XL,too large,2022-10-05
c_765,a_754,L,too large,2022-01-26
c_765,a_851,M,too small,2022-02-17
c_766,a_205,L,too small,2021-05-12
c_766,a_42,XL,too large,2021-05-19
c_766,a_919,M,too small,2021-06-03
c_766,a_271,L,too small,2021-06-09
c_767,a_56,2XL,fit,2021-09-29
c_767,a_69,2XL,fit,2021-12-23
c_767,a_651,2XL,fit,2022-02-04
c_767,a_994,XL,too small,2022-04-27
c_767,a_95,XL,too small,2022-06-13
c_768,a_226,XL,too large,2021-05-09
c_768,a_751,13.0,too small,2021-07-04
c_768,a_442,L,too small,2021-07-30
c_768,a_715,2XL,too large,2021-08-17
c_769,a_669,XL,too large,2021-06-04
c_769,a_145,L,not applicable,2021-08-15
c_770,a_386,14.5,too small,2021-08-30
c_770,a_676,2XL,too small,2021-09-14
c_771,a_410,M,too small,2021-06-24
c_771,a_871,M,too large,2021-07-07
c_771,a_530,M,too large,2021-07-30
c_771,a_821,L,too large,2021-09-13
c_771,a_117,M,too large,2021-10-29
c_772,a_886,XL,too large,2022-01-12
c_772,a_403,XL,too large,2022-02-19
c_772,a_52,13.0,too small,2022-04-12
c_772,a_672,2XL,too large,2022-04-16
c_772,a_331,XL,fit,2022-06-18
c_773,a_989,L,too small,2021-11-12
c_774,a_783,XL,too large,2022-01-22
c_774,a_661,14.0,not applicable,2022-04-13
c_774,a_673,XL,not applicable,2022-05-29
c_774,a_292,2XL,too large,2022-06-23
c_774,a_903,XL,too large,2022-07-01
c_774,a_812,2XL,too large,2022-07-29
c_774,a_605,L,too small,2022-10-15
c_774,a_188,13.5,too large,2023-01-11
c_774,a_871,L,too small,2023-02-09
c_775,a_139,L,too large,2021-07-11
c_775,a_362,M,too large,2021-08-21
c_775,a_759,S,too small,2021-09-05
c_775,a_568,M,too large,2021-10-24
c_775,a_960,S,too small,2021-12-09
c_775,a_600,10.0,too small,2022-02-26
c_776,a_313,9.0,too large,2021-05-21
c_776,a_689,9.0,fit,2021-08-17
c_776,a_812,M,fit,2021-11-11
c_776,a_737,M,too small,2021-12-14
c_776,a_62,M,not applicable,2022-02-17
c_776,a_838,M,too large,2022-03-15
c_777,a_77,L,too small,2021-05-29
c_777,a_308,11.0,too small,2021-06-19
c_777,a_306,L,too small,2021-08-04
c_777,a_415,XL,too large,2021-10-18
c_777,a_417,M,too small,2021-11-18
c_777,a_694,L,fit,2021-11-19
c_778,a_58,9.0,too small,2021-04-14
c_778,a_414,9.5,too small,2021-05-14
c_778,a_235,M,too small,2021-05-15
c_778,a_291,L,too large,2021-06-15
c_779,a_314,L,fit,2021-05-19
c_779,a_871,L,too large,2021-07-12
c_779,a_925,L,too large,2021-08-19
c_779,a_484,11.5,too large,2021-11-10
c_779,a_724,11.5,too large,2022-02-04
c_780,a_57,S,too small,2021-08-17
c_780,a_678,M,too small,2021-09-22
c_780,a_802,M,too small,2021-11-17
c_780,a_246,M,not applicable,2022-01-22
c_781,a_249,XL,too small,2021-12-29
c_781,a_129,2XL,too large,2022-02-23
c_781,a_169,XL,too small,2022-05-10
c_781,a_847,2XL,too small,2022-06-19
c_781,a_412,2XL,too large,2022-08-17
c_781,a_591,2XL,too large,2022-09-29
c_782,a_664,S,too large,2021-12-03
c_782,a_721,S,too large,2021-12-06
c_782,a_942,8.0,too large,2022-02-18
c_782,a_816,S,too large,2022-05-09
c_782,a_536,7.0,too small,2022-08-01
c_782,a_657,M,too large,2022-10-19
c_782,a_709,XS,too small,2022-12-27
c_782,a_766,M,too large,2023-02-22
c_782,a_139,S,too large,2023-03-01
c_782,a_326,XS,too small,2023-05-26
c_783,a_127,L,too small,2021-03-14
c_784,a_907,XL,too large,2021-08-21
c_784,a_629,M,too small,2021-11-04
c_784,a_501,L,fit,2021-12-01
c_784,a_681,L,too small,2022-01-13
c_784,a_291,L,fit,2022-02-03
c_784,a_313,10.5,too large,2022-03-07
c_784,a_973,L,fit,2022-06-04
c_784,a_465,L,not applicable,2022-07-28
c_785,a_88,XS,too small,2021-02-22
c_785,a_244,M,too large,2021-04-08
c_785,a_712,S,fit,2021-06-14
c_786,a_572,7.5,fit,2021-12-30
c_786,a_150,S,too small,2022-03-05
c_786,a_575,8.0,not applicable,2022-05-31
c_786,a_400,XS,too small,2022-06-09
c_786,a_805,S,not applicable,2022-06-23
c_786,a_19,XS,too small,2022-08-10
c_786,a_336,8.0,not applicable,2022-10-24
c_786,a_845,S,fit,2022-12-09
c_787,a_980,13.5,fit,2022-01-12
c_788,a_370,L,too small,2022-01-26
c_788,a_860,M,too small,2022-02-24
c_788,a_970,L,too small,2022-03-22
c_788,a_147,M,too small,2022-05-27
c_788,a_529,L,fit,2022-07-07
c_789,a_328,M,too small,2021-10-28
c_789,a_326,L,too large,2021-11-30
c_789,a_164,M,too large,2022-02-25
c_789,a_185,M,too small,2022-05-06
c_790,a_799,11.0,fit,2021-03-18
c_790,a_183,L,fit,2021-06-04
c_790,a_308,11.0,fit,2021-06-13
c_790,a_67,L,fit,2021-07-01
c_790,a_806,11.0,fit,2021-07-23
c_790,a_571,L,fit,2021-07-24
c_790,a_28,XL,too large,2021-09-01
c_791,a_169,XL,fit,2021-11-09
c_792,a_297,M,too small,2021-04-01
c_792,a_687,M,not applicable,2021-06-20
c_793,a_291,XS,too small,2021-10-16
c_793,a_590,S,too small,2021-11-26
c_793,a_447,S,too small,2022-01-19
c_793,a_633,S,too large,2022-01-24
c_793,a_545,S,not applicable,2022-02-15
c_793,a_276,XS,too small,2022-02-19
c_793,a_332,S,too small,2022-05-12
c_793,a_617,S,too small,2022-06-11
c_794,a_960,L,too small,2021-06-21
c_794,a_947,M,too small,2021-07-28
c_794,a_521,M,too small,2021-09-02
c_794,a_184,L,too large,2021-09-18
c_794,a_376,L,too large,2021-10-25
c_795,a_258,XL,too small,2021-12-09
c_796,a_581,2XL,too large,2021-06-08
c_796,a_765,L,too small,2021-08-02
c_797,a_719,S,too small,2021-10-11
c_797,a_161,S,too large,2021-10-19
c_797,a_881,S,not applicable,2021-10-22
c_798,a_769,L,fit,2021-01-26
c_798,a_917,12.0,too large,2021-04-18
c_798,a_680,L,too large,2021-05-12
c_798,a_428,12.0,too large,2021-07-11
c_799,a_515,M,too large,2021-07-12
c_799,a_944,M,too large,2021-10-04
c_799,a_605,M,too large,2021-10-08
c_799,a_855,M,too large,2021-11-19
c_799,a_605,L,too large,2022-01-31
c_799,a_939,M,not applicable,2022-04-16
c_799,a_36,M,too small,2022-05-03
c_800,a_747,L,too small,2021-03-02
c_800,a_88,L,too small,2021-04-03
c_800,a_931,11.5,too small,2021-06-27
c_800,a_131,L,too small,2021-08-04
c_801,a_303,XS,too small,2021-12-10
c_801,a_744,S,too large,2021-12-15
c_802,a_762,S,too large,2021-03-22
c_802,a_894,S,too large,2021-04-02
c_803,a_541,M,too small,2022-01-31
c_803,a_541,L,too small,2022-03-09
c_804,a_460,XS,too small,2021-07-26
c_804,a_337,6.0,too large,2021-09-11
c_804,a_321,2XS,too small,2021-11-26
c_804,a_709,2XS,too small,2022-02-20
c_804,a_804,XS,too small,2022-05-06
c_804,a_180,XS,too small,2022-08-01
c_804,a_428,6.0,fit,2022-10-18
c_805,a_87,8.0,fit,2021-06-12
c_805,a_747,S,too small,2021-09-05
c_805,a_295,S,too small,2021-10-12
c_805,a_772,8.0,too small,2021-11-17
c_805,a_793,S,too large,2022-01-01
c_805,a_517,S,too large,2022-03-19
c_805,a_441,8.0,too small,2022-06-09
c_805,a_288,S,fit,2022-08-07
c_806,a_831,8.0,fit,2021-04-21
c_806,a_641,S,fit,2021-05-14
c_806,a_847,S,fit,2021-07-22
c_806,a_678,S,too small,2021-10-01
c_806,a_847,XS,too small,2021-11-30
c_807,a_875,M,too small,2021-02-17
c_807,a_657,M,too small,2021-03-05
c_807,a_663,L,too large,2021-05-11
c_807,a_459,L,too large,2021-06-22
c_807,a_629,L,too small,2021-06-27
c_807,a_99,L,too small,2021-08-22
c_807,a_302,9.5,too small,2021-10-28
c_808,a_326,L,too small,2022-01-13
c_808,a_822,XL,not applicable,2022-02-05
c_808,a_506,L,too small,2022-03-24
c_808,a_715,2XL,too large,2022-06-03
c_808,a_487,2XL,too large,2022-07-19
c_808,a_844,L,too small,2022-08-02
c_808,a_213,XL,too large,2022-09-01
c_809,a_291,XL,fit,2021-03-13
c_810,a_733,XS,too small,2021-10-08
c_810,a_248,M,not applicable,2021-10-19
c_810,a_155,S,too small,2022-01-09
c_810,a_395,8.5,too small,2022-03-08
c_810,a_266,M,too large,2022-05-05
c_811,a_390,XL,too small,2021-08-08
c_811,a_144,13.0,fit,2021-08-17
c_811,a_671,L,too small,2021-09-04
c_811,a_967,2XL,too large,2021-11-16
c_811,a_637,L,too small,2022-01-02
c_811,a_579,13.0,too small,2022-03-18
c_811,a_551,XL,fit,2022-04-29
c_812,a_201,L,fit,2021-11-21
c_812,a_754,M,too small,2021-12-13
c_812,a_890,XL,too large,2021-12-26
c_812,a_578,M,too small,2022-03-05
c_812,a_459,L,fit,2022-04-13
c_812,a_80,L,too small,2022-06-21
c_813,a_131,M,too large,2021-01-17
c_813,a_62,M,too large,2021-03-24
c_813,a_306,XS,too small,2021-05-02
c_813,a_185,S,too small,2021-05-15
c_813,a_370,S,too small,2021-06-06
c_813,a_957,XS,too small,2021-08-11
c_813,a_614,S,too large,2021-08-14
c_813,a_49,M,too large,2021-08-18
c_813,a_16,S,too large,2021-10-01
c_814,a_868,XL,fit,2021-03-07
c_814,a_642,XL,too small,2021-03-16
c_814,a_80,XL,too small,2021-05-18
c_814,a_617,L,too small,2021-05-20
c_814,a_790,XL,fit,2021-06-12
c_814,a_475,XL,fit,2021-08-07
c_815,a_497,M,too small,2021-10-27
c_815,a_241,M,fit,2022-01-18
c_815,a_640,M,too large,2022-02-11
c_815,a_778,M,fit,2022-04-13
c_815,a_602,M,fit,2022-04-25
c_816,a_945,10.5,too small,2021-04-29
c_816,a_814,10.5,not applicable,2021-07-04
c_816,a_274,M,too small,2021-09-21
c_817,a_55,XL,too large,2021-10-16
c_818,a_290,XL,fit,2021-04-05
c_818,a_793,L,not applicable,2021-06-26
c_818,a_329,XL,fit,2021-07-28
c_818,a_925,2XL,too large,2021-09-10
c_818,a_303,XL,fit,2021-10-01
c_818,a_98,XL,fit,2021-10-02
c_819,a_515,S,too large,2021-05-26
c_819,a_865,8.0,too small,2021-08-14
c_819,a_429,S,fit,2021-10-17
c_819,a_153,S,fit,2022-01-14
c_819,a_227,S,too small,2022-02-18
c_819,a_498,8.5,too large,2022-03-01
c_819,a_193,S,fit,2022-04-20
c_819,a_798,XS,too small,2022-04-21
c_820,a_642,XS,too small,2022-01-28
c_820,a_941,S,too small,2022-04-15
c_820,a_471,7.5,too large,2022-05-21
c_820,a_614,XS,too small,2022-07-17
c_821,a_233,S,too small,2021-02-27
c_821,a_476,10.0,too large,2021-03-26
c_821,a_203,M,not applicable,2021-05-07
c_821,a_50,L,too large,2021-07-16
c_822,a_644,M,fit,2021-06-15
c_822,a_974,M,too large,2021-08-09
c_822,a_505,S,too small,2021-10-08
c_822,a_597,M,not applicable,2021-12-31
c_822,a_436,M,too large,2022-03-01
c_822,a_376,L,too large,2022-05-24
c_823,a_40,L,too small,2021-08-03
c_823,a_445,M,too small,2021-10-05
c_823,a_641,L,not applicable,2021-12-12
c_823,a_118,11.0,too small,2022-01-06
c_823,a_853,M,not applicable,2022-03-06
c_824,a_790,XL,too large,2022-03-14
c_824,a_88,L,too small,2022-04-25
c_824,a_503,L,too large,2022-06-26
c_825,a_181,S,too small,2021-09-10
c_825,a_154,M,too small,2021-10-04
c_825,a_599,10.0,too small,2021-10-29
c_825,a_750,M,too small,2022-01-15
c_825,a_487,M,too large,2022-04-01
c_825,a_845,M,too small,2022-04-18
c_825,a_655,L,too large,2022-04-22
c_825,a_965,L,too large,2022-05-20
c_826,a_90,2XL,too large,2021-09-01
c_826,a_670,2XL,fit,2021-11-27
c_826,a_642,2XL,too small,2022-01-13
c_826,a_44,2XL,too small,2022-02-26
c_826,a_642,2XL,too small,2022-02-27
c_826,a_951,2XL,too small,2022-03-19
c_826,a_861,XL,too small,2022-04-27
c_827,a_141,L,not applicable,2021-06-22
c_827,a_346,L,fit,2021-08-30
c_827,a_451,L,too small,2021-10-06
c_828,a_969,S,too small,2021-07-10
c_828,a_305,L,too large,2021-10-02
c_828,a_587,9.5,too small,2021-11-09
c_828,a_546,M,too large,2022-01-04
c_828,a_705,M,too small,2022-01-09
c_828,a_282,L,not applicable,2022-01-12
c_829,a_752,XL,too small,2021-11-15
c_829,a_940,L,too small,2022-01-17
c_829,a_761,XL,too large,2022-02-12
c_829,a_430,2XL,too large,2022-03-05
c_829,a_513,L,too small,2022-03-12
c_830,a_623,2XL,fit,2021-04-19
c_830,a_302,14.0,too small,2021-06-06
c_830,a_758,2XL,too small,2021-07-13
c_830,a_665,2XL,too small,2021-07-25
c_830,a_238,2XL,fit,2021-08-06
c_830,a_106,2XL,too large,2021-09-03
c_830,a_577,XL,too small,2021-09-10
c_830,a_766,2XL,not applicable,2021-09-20
c_830,a_324,14.5,not applicable,2021-12-11
c_831,a_478,L,fit,2021-10-08
c_832,a_509,XS,too small,2021-06-13
c_832,a_573,6.5,too small,2021-07-26
c_832,a_551,XS,fit,2021-09-11
c_832,a_559,XS,fit,2021-12-04
c_833,a_514,7.5,fit,2021-11-12
c_833,a_62,M,too large,2022-01-31
c_833,a_545,S,fit,2022-04-10
c_833,a_967,XS,too small,2022-07-07
c_833,a_758,M,too large,2022-07-11
c_833,a_895,S,too small,2022-08-19
c_834,a_11,L,not applicable,2021-10-10
c_834,a_978,XL,not applicable,2021-10-17
c_834,a_199,13.5,not applicable,2021-11-28
c_834,a_418,XL,fit,2022-01-22
c_834,a_792,XL,too small,2022-02-19
c_834,a_615,XL,not applicable,2022-04-08
c_834,a_65,XL,too small,2022-04-10
c_835,a_58,10.0,too small,2022-01-15
c_835,a_306,L,too small,2022-03-15
c_835,a_24,M,too large,2022-06-03
c_835,a_300,L,too large,2022-06-16
c_835,a_722,9.5,too large,2022-08-25
c_835,a_237,L,fit,2022-11-10
c_836,a_832,S,too large,2021-03-10
c_836,a_303,S,fit,2021-03-27
c_836,a_681,M,not applicable,2021-05-26
c_836,a_557,7.5,not applicable,2021-07-31
c_836,a_283,S,too large,2021-10-25
c_837,a_418,M,fit,2021-11-16
c_837,a_130,M,too small,2022-02-10
c_837,a_953,10.0,not applicable,2022-04-27
c_837,a_168,9.5,fit,2022-06-21
c_837,a_261,M,too large,2022-07-08
c_838,a_941,L,not applicable,2021-03-22
c_838,a_546,L,too large,2021-04-23
c_838,a_263,L,too large,2021-04-28
c_838,a_951,M,too small,2021-05-13
c_838,a_770,12.0,too small,2021-06-07
c_839,a_582,2XL,not applicable,2021-11-25
c_839,a_392,13.5,fit,2021-12-30
c_839,a_595,2XL,too large,2022-03-27
c_839,a_351,XL,fit,2022-05-22
c_839,a_715,XL,not applicable,2022-05-31
c_840,a_34,L,fit,2021-04-19
c_840,a_934,XL,too large,2021-07-17
c_840,a_512,L,too large,2021-08-15
c_840,a_267,XL,too large,2021-10-18
c_840,a_597,L,fit,2021-12-22
c_840,a_305,L,too large,2022-03-10
