consumer_id,seq_len,product_type_ids,material_ids,size_ids,section_ids,gender_id,age_bin_id,country_id,label_id,product_type_id_t,material_id_t,size_id_t,section_id_t,transaction_date_t
c_354,4,"[4, 3, 6, 3]","[1, 6, 5, 7]","[7, 25, 5, 26]","[2, 3, 3, 2]",2,4,1,0,1,7,6,2,2021-12-05
c_354,5,"[4, 3, 6, 3, 1]","[1, 6, 5, 7, 7]","[7, 25, 5, 26, 6]","[2, 3, 3, 2, 2]",2,4,1,3,1,6,6,2,2021-12-10
c_354,6,"[4, 3, 6, 3, 1, 1]","[1, 6, 5, 7, 7, 6]","[7, 25, 5, 26, 6, 6]","[2, 3, 3, 2, 2, 2]",2,4,1,0,6,7,6,1,2022-01-21
c_355,1,[3],[4],[22],[1],1,1,1,0,3,6,21,3,2022-01-07
c_355,2,"[3, 3]","[4, 6]","[22, 21]","[1, 3]",1,1,1,0,6,2,4,2,2022-02-25
c_355,3,"[3, 3, 6]","[4, 6, 2]","[22, 21, 4]","[1, 3, 2]",1,1,1,1,5,2,5,2,2022-05-04
c_355,4,"[3, 3, 6, 5]","[4, 6, 2, 2]","[22, 21, 4, 5]","[1, 3, 2, 2]",1,1,1,0,1,5,5,2,2022-06-16
c_355,5,"[3, 3, 6, 5, 1]","[4, 6, 2, 2, 5]","[22, 21, 4, 5, 5]","[1, 3, 2, 2, 2]",1,1,1,2,6,7,5,1,2022-09-06
c_355,6,"[3, 3, 6, 5, 1, 6]","[4, 6, 2, 2, 5, 7]","[22, 21, 4, 5, 5, 5]","[1, 3, 2, 2, 2, 1]",1,1,1,0,3,4,22,3,2022-12-02
c_356,1,[1],[3],[6],[2],1,2,0,2,6,7,7,1,2021-10-24
c_356,2,"[1, 6]","[3, 7]","[6, 7]","[2, 1]",1,2,0,1,5,2,6,2,2021-11-06
c_356,3,"[1, 6, 5]","[3, 7, 2]","[6, 7, 6]","[2, 1, 2]",1,2,0,3,4,7,6,2,2021-11-24
c_356,4,"[1, 6, 5, 4]","[3, 7, 2, 7]","[6, 7, 6, 6]","[2, 1, 2, 2]",1,2,0,3,5,7,6,1,2022-01-26
c_356,5,"[1, 6, 5, 4, 5]","[3, 7, 2, 7, 7]","[6, 7, 6, 6, 6]","[2, 1, 2, 2, 1]",1,2,0,0,3,7,25,2,2022-02-09
c_357,1,[5],[7],[4],[3],1,5,2,2,6,7,5,2,2021-06-03
c_357,2,"[5, 6]","[7, 7]","[4, 5]","[3, 2]",1,5,2,0,1,5,4,2,2021-08-13
c_357,3,"[5, 6, 1]","[7, 7, 5]","[4, 5, 4]","[3, 2, 2]",1,5,2,3,3,4,15,3,2021-10-08
c_357,4,"[5, 6, 1, 3]","[7, 7, 5, 4]","[4, 5, 4, 15]","[3, 2, 2, 3]",1,5,2,2,5,2,4,2,2021-10-10
c_357,5,"[5, 6, 1, 3, 5]","[7, 7, 5, 4, 2]","[4, 5, 4, 15, 4]","[3, 2, 2, 3, 2]",1,5,2,2,3,7,17,3,2021-11-30
c_359,1,[3],[7],[17],[1],2,3,0,3,5,2,4,1,2022-01-02
c_359,2,"[3, 5]","[7, 2]","[17, 4]","[1, 1]",2,3,0,2,6,2,4,2,2022-02-28
c_359,3,"[3, 5, 6]","[7, 2, 2]","[17, 4, 4]","[1, 1, 2]",2,3,0,0,3,7,17,1,2022-03-20
c_36,1,[4],[8],[4],[2],1,7,0,1,6,2,4,2,2022-01-21
c_36,2,"[4, 6]","[8, 2]","[4, 4]","[2, 2]",1,7,0,0,4,7,4,2,2022-02-14
c_36,3,"[4, 6, 4]","[8, 2, 7]","[4, 4, 4]","[2, 2, 2]",1,7,0,2,5,7,4,2,2022-03-31
c_36,4,"[4, 6, 4, 5]","[8, 2, 7, 7]","[4, 4, 4, 4]","[2, 2, 2, 2]",1,7,0,1,5,2,4,3,2022-06-12
c_36,5,"[4, 6, 4, 5, 5]","[8, 2, 7, 7, 2]","[4, 4, 4, 4, 4]","[2, 2, 2, 2, 3]",1,7,0,0,4,1,3,3,2022-09-02
c_36,6,"[4, 6, 4, 5, 5, 4]","[8, 2, 7, 7, 2, 1]","[4, 4, 4, 4, 4, 3]","[2, 2, 2, 2, 3, 3]",1,7,0,0,6,5,4,3,2022-09-18
c_362,1,[6],[2],[4],[1],1,3,0,1,6,2,4,3,2021-09-22
c_362,2,"[6, 6]","[2, 2]","[4, 4]","[1, 3]",1,3,0,2,4,1,5,2,2021-11-15
c_362,3,"[6, 6, 4]","[2, 2, 1]","[4, 4, 5]","[1, 3, 2]",1,3,0,0,3,4,20,2,2021-12-12
c_362,4,"[6, 6, 4, 3]","[2, 2, 1, 4]","[4, 4, 5, 20]","[1, 3, 2, 2]",1,3,0,1,3,4,20,3,2022-02-26
c_362,5,"[6, 6, 4, 3, 3]","[2, 2, 1, 4, 4]","[4, 4, 5, 20, 20]","[1, 3, 2, 2, 3]",1,3,0,1,4,8,4,1,2022-04-21
c_365,1,[3],[6],[23],[3],1,2,1,2,4,7,5,3,2021-12-05
c_365,2,"[3, 4]","[6, 7]","[23, 5]","[3, 3]",1,2,1,0,6,2,4,2,2022-01-26
c_365,3,"[3, 4, 6]","[6, 7, 2]","[23, 5, 4]","[3, 3, 2]",1,2,1,0,5,5,5,2,2022-03-21
c_367,1,[6],[2],[4],[3],0,3,0,0,2,5,4,3,2022-03-10
c_367,2,"[6, 2]","[2, 5]","[4, 4]","[3, 3]",0,3,0,2,5,2,4,1,2022-05-16
c_369,1,[3],[6],[18],[2],0,4,1,0,6,2,2,1,2021-06-29
c_369,2,"[3, 6]","[6, 2]","[18, 2]","[2, 1]",0,4,1,1,2,8,2,1,2021-07-22
c_369,3,"[3, 6, 2]","[6, 2, 8]","[18, 2, 2]","[2, 1, 1]",0,4,1,2,5,2,4,2,2021-09-04
c_369,4,"[3, 6, 2, 5]","[6, 2, 8, 2]","[18, 2, 2, 4]","[2, 1, 1, 2]",0,4,1,0,6,2,3,2,2021-11-25
c_369,5,"[3, 6, 2, 5, 6]","[6, 2, 8, 2, 2]","[18, 2, 2, 4, 3]","[2, 1, 1, 2, 2]",0,4,1,3,3,6,17,3,2022-02-14
c_369,6,"[3, 6, 2, 5, 6, 3]","[6, 2, 8, 2, 2, 6]","[18, 2, 2, 4, 3, 17]","[2, 1, 1, 2, 2, 3]",0,4,1,0,4,8,3,1,2022-04-30
c_370,1,[5],[5],[2],[1],0,3,0,0,2,7,2,1,2022-01-04
c_370,2,"[5, 2]","[5, 7]","[2, 2]","[1, 1]",0,3,0,2,2,5,2,3,2022-02-23
c_370,3,"[5, 2, 2]","[5, 7, 5]","[2, 2, 2]","[1, 1, 3]",0,3,0,0,2,7,1,1,2022-03-05
c_370,4,"[5, 2, 2, 2]","[5, 7, 5, 7]","[2, 2, 2, 1]","[1, 1, 3, 1]",0,3,0,0,5,2,2,2,2022-04-22
c_371,1,[6],[7],[4],[2],1,0,3,0,2,5,4,3,2021-07-06
c_372,1,[2],[8],[4],[3],0,2,1,0,1,5,4,2,2021-11-05
c_372,2,"[2, 1]","[8, 5]","[4, 4]","[3, 2]",0,2,1,3,4,1,4,3,2022-01-26
c_372,3,"[2, 1, 4]","[8, 5, 1]","[4, 4, 4]","[3, 2, 3]",0,2,1,2,5,2,4,2,2022-03-23
c_372,4,"[2, 1, 4, 5]","[8, 5, 1, 2]","[4, 4, 4, 4]","[3, 2, 3, 2]",0,2,1,2,5,2,4,1,2022-05-11
c_372,5,"[2, 1, 4, 5, 5]","[8, 5, 1, 2, 2]","[4, 4, 4, 4, 4]","[3, 2, 3, 2, 1]",0,2,1,3,1,5,4,1,2022-07-25
c_373,1,[3],[7],[14],[1],0,5,2,2,4,7,3,1,2022-01-02
c_373,2,"[3, 4]","[7, 7]","[14, 3]","[1, 1]",0,5,2,2,4,1,3,3,2022-01-25
c_373,3,"[3, 4, 4]","[7, 7, 1]","[14, 3, 3]","[1, 1, 3]",0,5,2,0,3,6,13,2,2022-04-19
c_373,4,"[3, 4, 4, 3]","[7, 7, 1, 6]","[14, 3, 3, 13]","[1, 1, 3, 2]",0,5,2,0,6,7,3,2,2022-06-06
c_373,5,"[3, 4, 4, 3, 6]","[7, 7, 1, 6, 7]","[14, 3, 3, 13, 3]","[1, 1, 3, 2, 2]",0,5,2,0,4,1,3,2,2022-09-01
c_374,1,[4],[1],[5],[1],0,3,3,1,1,7,5,2,2022-03-13
c_374,2,"[4, 1]","[1, 7]","[5, 5]","[1, 2]",0,3,3,1,5,2,5,3,2022-05-17
c_374,3,"[4, 1, 5]","[1, 7, 2]","[5, 5, 5]","[1, 2, 3]",0,3,3,2,6,2,5,3,2022-05-29
c_377,1,[2],[5],[4],[1],0,5,3,1,2,5,4,3,2022-01-28
c_377,2,"[2, 2]","[5, 5]","[4, 4]","[1, 3]",0,5,3,3,2,7,4,2,2022-03-29
c_377,3,"[2, 2, 2]","[5, 5, 7]","[4, 4, 4]","[1, 3, 2]",0,5,3,2,4,7,5,1,2022-06-07
c_377,4,"[2, 2, 2, 4]","[5, 5, 7, 7]","[4, 4, 4, 5]","[1, 3, 2, 1]",0,5,3,2,1,7,4,1,2022-07-13
c_377,5,"[2, 2, 2, 4, 1]","[5, 5, 7, 7, 7]","[4, 4, 4, 5, 4]","[1, 3, 2, 1, 1]",0,5,3,2,2,5,5,1,2022-09-21
c_380,1,[2],[7],[3],[3],0,5,3,0,1,5,3,2,2022-04-11
c_380,2,"[2, 1]","[7, 5]","[3, 3]","[3, 2]",0,5,3,1,2,5,3,3,2022-05-27
c_380,3,"[2, 1, 2]","[7, 5, 5]","[3, 3, 3]","[3, 2, 3]",0,5,3,1,5,2,3,3,2022-06-04
c_383,1,[1],[6],[5],[2],0,5,1,2,6,5,6,2,2021-05-30
c_383,2,"[1, 6]","[6, 5]","[5, 6]","[2, 2]",0,5,1,0,5,5,4,2,2021-07-28
c_383,3,"[1, 6, 5]","[6, 5, 5]","[5, 6, 4]","[2, 2, 2]",0,5,1,2,2,7,5,3,2021-08-25
c_385,1,[4],[7],[3],[3],0,6,0,2,1,5,3,1,2022-01-01
c_385,2,"[4, 1]","[7, 5]","[3, 3]","[3, 1]",0,6,0,1,1,5,3,2,2022-01-15
c_385,3,"[4, 1, 1]","[7, 5, 5]","[3, 3, 3]","[3, 1, 2]",0,6,0,2,4,7,3,2,2022-03-30
c_385,4,"[4, 1, 1, 4]","[7, 5, 5, 7]","[3, 3, 3, 3]","[3, 1, 2, 2]",0,6,0,2,5,2,3,3,2022-04-25
c_386,1,[6],[7],[4],[1],1,2,3,2,2,8,4,3,2021-06-22
c_386,2,"[6, 2]","[7, 8]","[4, 4]","[1, 3]",1,2,3,2,5,2,4,1,2021-08-03
c_386,3,"[6, 2, 5]","[7, 8, 2]","[4, 4, 4]","[1, 3, 1]",1,2,3,2,4,1,4,3,2021-10-04
c_386,4,"[6, 2, 5, 4]","[7, 8, 2, 1]","[4, 4, 4, 4]","[1, 3, 1, 3]",1,2,3,2,6,2,5,2,2021-11-26
c_386,5,"[6, 2, 5, 4, 6]","[7, 8, 2, 1, 2]","[4, 4, 4, 4, 5]","[1, 3, 1, 3, 2]",1,2,3,1,2,8,4,3,2022-01-08
c_386,6,"[6, 2, 5, 4, 6, 2]","[7, 8, 2, 1, 2, 8]","[4, 4, 4, 4, 5, 4]","[1, 3, 1, 3, 2, 3]",1,2,3,0,2,7,3,2,2022-03-21
c_387,1,[4],[7],[4],[3],1,6,2,2,4,7,4,3,2021-11-28
c_387,2,"[4, 4]","[7, 7]","[4, 4]","[3, 3]",1,6,2,3,5,2,4,2,2022-02-11
c_387,3,"[4, 4, 5]","[7, 7, 2]","[4, 4, 4]","[3, 3, 2]",1,6,2,2,1,5,4,3,2022-05-05
c_387,4,"[4, 4, 5, 1]","[7, 7, 2, 5]","[4, 4, 4, 4]","[3, 3, 2, 3]",1,6,2,0,5,2,4,2,2022-07-18
c_388,1,[2],[5],[7],[1],1,2,0,0,5,2,6,1,2021-09-04
c_388,2,"[2, 5]","[5, 2]","[7, 6]","[1, 1]",1,2,0,1,6,2,6,3,2021-10-11
c_388,3,"[2, 5, 6]","[5, 2, 2]","[7, 6, 6]","[1, 1, 3]",1,2,0,1,4,7,6,3,2021-10-31
c_388,4,"[2, 5, 6, 4]","[5, 2, 2, 7]","[7, 6, 6, 6]","[1, 1, 3, 3]",1,2,0,0,3,7,23,1,2021-12-30
c_39,1,[6],[2],[6],[1],1,3,2,0,4,1,6,2,2021-04-06
c_39,2,"[6, 4]","[2, 1]","[6, 6]","[1, 2]",1,3,2,1,4,1,6,1,2021-06-29
c_39,3,"[6, 4, 4]","[2, 1, 1]","[6, 6, 6]","[1, 2, 1]",1,3,2,0,5,2,6,2,2021-09-15
c_390,1,[2],[3],[6],[1],1,1,3,1,5,2,5,2,2021-05-15
c_391,1,[3],[6],[28],[2],1,0,0,0,2,7,6,2,2021-02-18
c_391,2,"[3, 2]","[6, 7]","[28, 6]","[2, 2]",1,0,0,3,4,7,7,3,2021-03-31
c_391,3,"[3, 2, 4]","[6, 7, 7]","[28, 6, 7]","[2, 2, 3]",1,0,0,1,6,5,7,1,2021-05-14
c_391,4,"[3, 2, 4, 6]","[6, 7, 7, 5]","[28, 6, 7, 7]","[2, 2, 3, 1]",1,0,0,3,2,5,7,2,2021-08-01
c_392,1,[4],[1],[6],[3],1,0,2,1,2,5,6,3,2022-01-16
c_392,2,"[4, 2]","[1, 5]","[6, 6]","[3, 3]",1,0,2,0,1,5,6,2,2022-04-12
c_392,3,"[4, 2, 1]","[1, 5, 5]","[6, 6, 6]","[3, 3, 2]",1,0,2,3,5,2,6,3,2022-06-15
c_393,1,[6],[5],[5],[3],1,0,3,1,4,1,5,3,2021-05-13
c_393,2,"[6, 4]","[5, 1]","[5, 5]","[3, 3]",1,0,3,2,2,5,5,2,2021-06-13
c_393,3,"[6, 4, 2]","[5, 1, 5]","[5, 5, 5]","[3, 3, 2]",1,0,3,1,1,7,5,2,2021-08-29
c_393,4,"[6, 4, 2, 1]","[5, 1, 5, 7]","[5, 5, 5, 5]","[3, 3, 2, 2]",1,0,3,0,1,5,5,3,2021-10-02
c_393,5,"[6, 4, 2, 1, 1]","[5, 1, 5, 7, 5]","[5, 5, 5, 5, 5]","[3, 3, 2, 2, 3]",1,0,3,2,5,7,5,2,2021-11-27
c_394,1,[2],[5],[7],[3],1,3,0,1,4,8,7,1,2022-01-27
c_394,2,"[2, 4]","[5, 8]","[7, 7]","[3, 1]",1,3,0,0,2,8,7,3,2022-04-01
c_394,3,"[2, 4, 2]","[5, 8, 8]","[7, 7, 7]","[3, 1, 3]",1,3,0,0,6,2,7,2,2022-04-05
c_394,4,"[2, 4, 2, 6]","[5, 8, 8, 2]","[7, 7, 7, 7]","[3, 1, 3, 2]",1,3,0,0,2,5,7,3,2022-04-18
c_394,5,"[2, 4, 2, 6, 2]","[5, 8, 8, 2, 5]","[7, 7, 7, 7, 7]","[3, 1, 3, 2, 3]",1,3,0,3,5,7,7,1,2022-05-23
c_395,1,[2],[8],[4],[3],1,2,2,0,5,2,3,3,2021-10-22
c_395,2,"[2, 5]","[8, 2]","[4, 3]","[3, 3]",1,2,2,0,5,5,4,3,2021-11-21
c_395,3,"[2, 5, 5]","[8, 2, 5]","[4, 3, 4]","[3, 3, 3]",1,2,2,0,5,7,4,1,2022-02-02
c_395,4,"[2, 5, 5, 5]","[8, 2, 5, 7]","[4, 3, 4, 4]","[3, 3, 3, 1]",1,2,2,2,2,7,5,3,2022-03-21
c_395,5,"[2, 5, 5, 5, 2]","[8, 2, 5, 7, 7]","[4, 3, 4, 4, 5]","[3, 3, 3, 1, 3]",1,2,2,2,3,6,18,1,2022-05-26
c_395,6,"[2, 5, 5, 5, 2, 3]","[8, 2, 5, 7, 7, 6]","[4, 3, 4, 4, 5, 18]","[3, 3, 3, 1, 3, 1]",1,2,2,2,4,1,4,3,2022-07-29
c_395,7,"[2, 5, 5, 5, 2, 3, 4]","[8, 2, 5, 7, 7, 6, 1]","[4, 3, 4, 4, 5, 18, 4]","[3, 3, 3, 1, 3, 1, 3]",1,2,2,0,4,7,3,2,2022-08-21
c_395,8,"[2, 5, 5, 5, 2, 3, 4, 4]","[8, 2, 5, 7, 7, 6, 1, 7]","[4, 3, 4, 4, 5, 18, 4, 3]","[3, 3, 3, 1, 3, 1, 3, 2]",1,2,2,0,1,5,3,3,2022-08-24
c_396,1,[2],[5],[4],[2],2,6,2,0,5,7,5,3,2021-05-14
c_396,2,"[2, 5]","[5, 7]","[4, 5]","[2, 3]",2,6,2,2,2,5,6,1,2021-07-04
c_396,3,"[2, 5, 2]","[5, 7, 5]","[4, 5, 6]","[2, 3, 1]",2,6,2,3,3,7,22,1,2021-09-14
c_398,1,[1],[3],[5],[2],0,2,3,1,4,1,5,2,2021-04-15
c_398,2,"[1, 4]","[3, 1]","[5, 5]","[2, 2]",0,2,3,0,3,7,19,3,2021-04-23
c_398,3,"[1, 4, 3]","[3, 1, 7]","[5, 5, 19]","[2, 2, 3]",0,2,3,2,6,2,5,1,2021-06-27
c_399,1,[1],[6],[5],[3],0,5,0,2,5,5,5,1,2021-12-13
c_399,2,"[1, 5]","[6, 5]","[5, 5]","[3, 1]",0,5,0,0,5,2,5,3,2022-01-28
c_399,3,"[1, 5, 5]","[6, 5, 2]","[5, 5, 5]","[3, 1, 3]",0,5,0,0,1,7,5,1,2022-03-20
c_399,4,"[1, 5, 5, 1]","[6, 5, 2, 7]","[5, 5, 5, 5]","[3, 1, 3, 1]",0,5,0,0,4,8,5,1,2022-06-08
c_399,5,"[1, 5, 5, 1, 4]","[6, 5, 2, 7, 8]","[5, 5, 5, 5, 5]","[3, 1, 3, 1, 1]",0,5,0,2,6,2,5,3,2022-07-04
c_399,6,"[1, 5, 5, 1, 4, 6]","[6, 5, 2, 7, 8, 2]","[5, 5, 5, 5, 5, 5]","[3, 1, 3, 1, 1, 3]",0,5,0,2,3,6,23,1,2022-09-19
c_4,1,[3],[4],[26],[1],0,0,2,0,4,8,6,1,2021-05-05
c_4,2,"[3, 4]","[4, 8]","[26, 6]","[1, 1]",0,0,2,2,6,5,6,1,2021-07-15
c_40,1,[4],[1],[5],[1],0,2,2,2,5,2,4,1,2021-06-12
c_40,2,"[4, 5]","[1, 2]","[5, 4]","[1, 1]",0,2,2,2,5,7,5,3,2021-07-15
c_40,3,"[4, 5, 5]","[1, 2, 7]","[5, 4, 5]","[1, 1, 3]",0,2,2,0,3,4,16,3,2021-08-14
c_401,1,[3],[6],[19],[2],1,5,3,0,1,7,4,2,2021-10-26
c_401,2,"[3, 1]","[6, 7]","[19, 4]","[2, 2]",1,5,3,3,6,2,5,2,2021-12-28
c_401,3,"[3, 1, 6]","[6, 7, 2]","[19, 4, 5]","[2, 2, 2]",1,5,3,1,5,2,4,2,2022-01-05
c_401,4,"[3, 1, 6, 5]","[6, 7, 2, 2]","[19, 4, 5, 4]","[2, 2, 2, 2]",1,5,3,1,2,8,4,1,2022-02-15
c_402,1,[1],[3],[3],[3],0,1,3,1,5,7,3,3,2021-04-03
c_402,2,"[1, 5]","[3, 7]","[3, 3]","[3, 3]",0,1,3,2,1,7,4,2,2021-05-05
c_402,3,"[1, 5, 1]","[3, 7, 7]","[3, 3, 4]","[3, 3, 2]",0,1,3,2,4,1,4,3,2021-06-04
c_402,4,"[1, 5, 1, 4]","[3, 7, 7, 1]","[3, 3, 4, 4]","[3, 3, 2, 3]",0,1,3,0,1,7,3,3,2021-08-05
c_402,5,"[1, 5, 1, 4, 1]","[3, 7, 7, 1, 7]","[3, 3, 4, 4, 3]","[3, 3, 2, 3, 3]",0,1,3,0,1,5,3,3,2021-10-29
c_403,1,[5],[2],[4],[3],0,4,3,1,1,7,3,2,2022-02-22
c_403,2,"[5, 1]","[2, 7]","[4, 3]","[3, 2]",0,4,3,1,4,1,3,2,2022-05-07
c_403,3,"[5, 1, 4]","[2, 7, 1]","[4, 3, 3]","[3, 2, 2]",0,4,3,1,6,2,3,3,2022-06-22
c_403,4,"[5, 1, 4, 6]","[2, 7, 1, 2]","[4, 3, 3, 3]","[3, 2, 2, 3]",0,4,3,2,2,7,4,2,2022-08-27
c_403,5,"[5, 1, 4, 6, 2]","[2, 7, 1, 2, 7]","[4, 3, 3, 3, 4]","[3, 2, 2, 3, 2]",0,4,3,1,1,5,3,2,2022-10-07
c_403,6,"[5, 1, 4, 6, 2, 1]","[2, 7, 1, 2, 7, 5]","[4, 3, 3, 3, 4, 3]","[3, 2, 2, 3, 2, 2]",0,4,3,3,1,5,4,3,2022-10-20
c_404,1,[5],[2],[4],[3],0,0,2,2,3,6,17,1,2022-02-13
c_404,2,"[5, 3]","[2, 6]","[4, 17]","[3, 1]",0,0,2,2,6,2,5,1,2022-04-25
c_404,3,"[5, 3, 6]","[2, 6, 2]","[4, 17, 5]","[3, 1, 1]",0,0,2,2,3,4,17,3,2022-05-13
c_404,4,"[5, 3, 6, 3]","[2, 6, 2, 4]","[4, 17, 5, 17]","[3, 1, 1, 3]",0,0,2,0,5,7,3,3,2022-05-16
c_405,1,[6],[5],[6],[1],2,5,2,2,6,2,7,2,2021-08-29
c_405,2,"[6, 6]","[5, 2]","[6, 7]","[1, 2]",2,5,2,3,3,4,23,3,2021-09-24
c_405,3,"[6, 6, 3]","[5, 2, 4]","[6, 7, 23]","[1, 2, 3]",2,5,2,0,5,5,5,1,2021-10-13
c_406,1,[5],[7],[6],[3],0,0,3,2,1,5,7,1,2021-12-16
c_406,2,"[5, 1]","[7, 5]","[6, 7]","[3, 1]",0,0,3,1,5,7,6,2,2022-01-01
c_406,3,"[5, 1, 5]","[7, 5, 7]","[6, 7, 6]","[3, 1, 2]",0,0,3,2,5,2,6,3,2022-01-26
c_406,4,"[5, 1, 5, 5]","[7, 5, 7, 2]","[6, 7, 6, 6]","[3, 1, 2, 3]",0,0,3,2,6,2,7,1,2022-01-30
c_406,5,"[5, 1, 5, 5, 6]","[7, 5, 7, 2, 2]","[6, 7, 6, 6, 7]","[3, 1, 2, 3, 1]",0,0,3,1,4,1,6,1,2022-04-10
c_408,1,[2],[7],[7],[2],0,3,1,0,4,7,6,2,2021-09-20
c_408,2,"[2, 4]","[7, 7]","[7, 6]","[2, 2]",0,3,1,1,2,5,7,2,2021-12-08
c_408,3,"[2, 4, 2]","[7, 7, 5]","[7, 6, 7]","[2, 2, 2]",0,3,1,0,4,7,6,3,2022-02-17
c_408,4,"[2, 4, 2, 4]","[7, 7, 5, 7]","[7, 6, 7, 6]","[2, 2, 2, 3]",0,3,1,3,6,2,7,2,2022-03-15
c_408,5,"[2, 4, 2, 4, 6]","[7, 7, 5, 7, 2]","[7, 6, 7, 6, 7]","[2, 2, 2, 3, 2]",0,3,1,0,6,5,7,1,2022-05-29
c_408,6,"[2, 4, 2, 4, 6, 6]","[7, 7, 5, 7, 2, 5]","[7, 6, 7, 6, 7, 7]","[2, 2, 2, 3, 2, 1]",0,3,1,1,3,7,26,1,2022-08-14
c_408,7,"[2, 4, 2, 4, 6, 6, 3]","[7, 7, 5, 7, 2, 5, 7]","[7, 6, 7, 6, 7, 7, 26]","[2, 2, 2, 3, 2, 1, 1]",0,3,1,2,3,7,26,1,2022-10-15
c_408,8,"[2, 4, 2, 4, 6, 6, 3, 3]","[7, 7, 5, 7, 2, 5, 7, 7]","[7, 6, 7, 6, 7, 7, 26, 26]","[2, 2, 2, 3, 2, 1, 1, 1]",0,3,1,2,4,7,7,1,2022-11-07
c_409,1,[6],[7],[3],[2],0,3,2,0,2,8,4,2,2021-08-29
c_409,2,"[6, 2]","[7, 8]","[3, 4]","[2, 2]",0,3,2,0,3,4,16,1,2021-09-22
c_409,3,"[6, 2, 3]","[7, 8, 4]","[3, 4, 16]","[2, 2, 1]",0,3,2,2,2,7,5,1,2021-10-14
c_409,4,"[6, 2, 3, 2]","[7, 8, 4, 7]","[3, 4, 16, 5]","[2, 2, 1, 1]",0,3,2,2,4,1,4,1,2021-11-19
c_41,1,[1],[6],[4],[3],0,0,0,2,6,2,4,1,2021-07-14
c_41,2,"[1, 6]","[6, 2]","[4, 4]","[3, 1]",0,0,0,0,1,3,2,2,2021-07-17
c_41,3,"[1, 6, 1]","[6, 2, 3]","[4, 4, 2]","[3, 1, 2]",0,0,0,1,4,1,3,3,2021-07-20
c_41,4,"[1, 6, 1, 4]","[6, 2, 3, 1]","[4, 4, 2, 3]","[3, 1, 2, 3]",0,0,0,0,5,7,3,2,2021-09-22
c_41,5,"[1, 6, 1, 4, 5]","[6, 2, 3, 1, 7]","[4, 4, 2, 3, 3]","[3, 1, 2, 3, 2]",0,0,0,3,4,1,3,1,2021-10-05
c_41,6,"[1, 6, 1, 4, 5, 4]","[6, 2, 3, 1, 7, 1]","[4, 4, 2, 3, 3, 3]","[3, 1, 2, 3, 2, 1]",0,0,0,3,6,7,3,2,2021-12-17
c_410,1,[6],[2],[5],[2],0,0,2,2,4,1,4,3,2021-03-30
c_410,2,"[6, 4]","[2, 1]","[5, 4]","[2, 3]",0,0,2,0,4,8,3,3,2021-04-21
c_410,3,"[6, 4, 4]","[2, 1, 8]","[5, 4, 3]","[2, 3, 3]",0,0,2,0,3,4,17,2,2021-06-23
c_410,4,"[6, 4, 4, 3]","[2, 1, 8, 4]","[5, 4, 3, 17]","[2, 3, 3, 2]",0,0,2,0,2,5,4,2,2021-08-23
c_410,5,"[6, 4, 4, 3, 2]","[2, 1, 8, 4, 5]","[5, 4, 3, 17, 4]","[2, 3, 3, 2, 2]",0,0,2,0,5,7,4,1,2021-10-18
c_412,1,[5],[7],[6],[1],1,0,3,2,4,8,7,3,2021-11-18
c_412,2,"[5, 4]","[7, 8]","[6, 7]","[1, 3]",1,0,3,0,4,8,5,1,2022-01-11
c_412,3,"[5, 4, 4]","[7, 8, 8]","[6, 7, 5]","[1, 3, 1]",1,0,3,0,1,6,5,3,2022-02-08
c_412,4,"[5, 4, 4, 1]","[7, 8, 8, 6]","[6, 7, 5, 5]","[1, 3, 1, 3]",1,0,3,0,2,8,5,1,2022-03-28
c_412,5,"[5, 4, 4, 1, 2]","[7, 8, 8, 6, 8]","[6, 7, 5, 5, 5]","[1, 3, 1, 3, 1]",1,0,3,0,1,5,5,3,2022-06-25
c_412,6,"[5, 4, 4, 1, 2, 1]","[7, 8, 8, 6, 8, 5]","[6, 7, 5, 5, 5, 5]","[1, 3, 1, 3, 1, 3]",1,0,3,3,6,5,6,1,2022-09-12
c_413,1,[1],[5],[4],[3],1,5,2,1,3,6,21,1,2021-07-06
c_413,2,"[1, 3]","[5, 6]","[4, 21]","[3, 1]",1,5,2,3,3,4,22,2,2021-09-29
c_413,3,"[1, 3, 3]","[5, 6, 4]","[4, 21, 22]","[3, 1, 2]",1,5,2,1,1,5,5,1,2021-11-08
c_413,4,"[1, 3, 3, 1]","[5, 6, 4, 5]","[4, 21, 22, 5]","[3, 1, 2, 1]",1,5,2,0,1,7,4,1,2021-11-11
c_416,1,[1],[6],[5],[3],0,5,3,2,2,5,6,2,2021-08-29
c_416,2,"[1, 2]","[6, 5]","[5, 6]","[3, 2]",0,5,3,2,3,4,22,3,2021-11-04
c_416,3,"[1, 2, 3]","[6, 5, 4]","[5, 6, 22]","[3, 2, 3]",0,5,3,3,5,2,5,3,2022-01-06
c_418,1,[2],[8],[2],[2],0,1,1,3,1,5,3,3,2021-04-05
c_418,2,"[2, 1]","[8, 5]","[2, 3]","[2, 3]",0,1,1,0,3,4,13,2,2021-06-29
c_418,3,"[2, 1, 3]","[8, 5, 4]","[2, 3, 13]","[2, 3, 2]",0,1,1,2,4,1,4,3,2021-07-24
c_418,4,"[2, 1, 3, 4]","[8, 5, 4, 1]","[2, 3, 13, 4]","[2, 3, 2, 3]",0,1,1,3,1,5,3,1,2021-09-16
